číselník,číselník_název_cs,číselník_název_en,číselník_položka,číselník_položka_kód,číselník_položka_název_cs,číselník_položka_název_en
https://data.mvcr.gov.cz/zdroj/číselníky/typy-turistických-cílů,Typy turistických cílů,Types of tourist destinations,https://data.mvcr.gov.cz/zdroj/číselníky/typy-turistických-cílů/položky/přírodní,přírodní,Přírodní,Natural
https://data.mvcr.gov.cz/zdroj/číselníky/typy-turistických-cílů,Typy turistických cílů,Types of tourist destinations,https://data.mvcr.gov.cz/zdroj/číselníky/typy-turistických-cílů/položky/kulturní,kulturní,Kulturní,Manmade
